,date,tick,open,high,low,close,volume,day,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma,vix,turbulence
83,2020-10-29,DRREDDY.NS,4920.0,5040.0,4894.9501953125,4819.4052734375,2310237.0,3.0,27.797908723703586,5110.093651762791,4807.351123627834,54.04153901945752,-129.38599292712018,20.69180713621997,4967.552864583334,4657.881974283854,37.59000015258789,7.167620851662402
84,2020-10-30,ADANIPORTS.NS,345.20001220703125,362.70001220703125,343.20001220703125,351.01214599609375,12044256.0,4.0,2.466849715125875,359.79669637976644,332.66336831749913,53.773799912884265,42.257414615886915,8.524944680249657,340.65782572428384,340.7439870198568,38.02000045776367,16.35120860679407
84,2020-10-30,ASIANPAINT.NS,2210.10009765625,2242.85009765625,2195.5,2143.31591796875,3006197.0,4.0,50.349840783552736,2144.4034137998556,1933.022648211863,62.77189170116187,170.38483320801777,45.50334257607511,1993.3457438151042,1930.8842041015625,38.02000045776367,16.35120860679407
84,2020-10-30,AXISBANK.NS,495.0,501.54998779296875,481.6000061035156,490.3634338378906,23140833.0,4.0,14.40399702715274,521.7707655704539,434.14921123618666,55.782879109951175,74.12829472827124,16.685285181402644,459.7053578694661,455.51196136474607,38.02000045776367,16.35120860679407
84,2020-10-30,BAJAJ-AUTO.NS,2940.0,2963.199951171875,2880.10009765625,2588.52099609375,722940.0,4.0,-13.877244364398848,2797.9127620205572,2582.779767276318,46.33201826080978,-130.8740871640088,5.014425256068073,2679.1284993489585,2679.579768880208,38.02000045776367,16.35120860679407
84,2020-10-30,BAJAJFINSV.NS,565.0,568.0,551.10498046875,556.3698120117188,5263380.0,4.0,-9.437008412079763,611.9750552008427,556.4745053460324,42.631754381529205,-137.87323722447766,8.846507538062689,582.2344482421875,605.5661763509114,38.02000045776367,16.35120860679407
84,2020-10-30,BAJFINANCE.NS,3364.949951171875,3391.0,3252.85009765625,3261.3759765625,4287623.0,4.0,-4.230889835893777,3410.607181636155,3138.874532231033,49.83815373963152,7.411302204783672,6.621037397466109,3263.0893310546876,3357.1902669270835,38.02000045776367,16.35120860679407
84,2020-10-30,BHARTIARTL.NS,446.51666259765625,446.51666259765625,422.5663146972656,419.595947265625,23483928.0,4.0,-4.773057513012873,438.49517273815354,379.7338403233699,43.73718699020751,34.481635827161355,1.796358161388805,416.51165059407555,460.007746887207,38.02000045776367,16.35120860679407
84,2020-10-30,BPCL.NS,172.4250030517578,179.72500610351562,171.75,137.17904663085938,33648648.0,4.0,-3.1931149203529685,138.7210905592454,127.95854200911396,45.07917340653916,-22.62272273745211,4.725421163706256,138.22980295817058,149.10408096313478,38.02000045776367,16.35120860679407
84,2020-10-30,BRITANNIA.NS,3540.0,3549.85009765625,3460.64990234375,3247.668701171875,475859.0,4.0,-61.61683840190426,3678.2661971823754,3140.4495987160617,43.20657072554423,-107.23325027676263,19.003523720019686,3426.7530029296877,3479.1511840820312,38.02000045776367,16.35120860679407
84,2020-10-30,CIPLA.NS,765.7000122070312,767.5,746.0,728.4697875976562,4126276.0,4.0,-1.156073075714744,783.016992260363,712.5474852786994,50.94909046527177,-102.89787135988924,0.29749835623242693,746.5842142740886,733.6159434000651,38.02000045776367,16.35120860679407
84,2020-10-30,DIVISLAB.NS,3111.0,3160.0,3053.699951171875,3037.208740234375,1330322.0,4.0,-3.6595247524969636,3131.883261207592,2929.2573882064708,53.78353146416301,-21.263016243247414,10.562164544310512,3026.9817138671874,3047.774825032552,38.02000045776367,16.35120860679407
84,2020-10-30,DRREDDY.NS,4974.0,4978.0498046875,4870.14990234375,4767.42626953125,1263391.0,4.0,14.872059218274444,5120.945270441392,4774.713420964858,52.50950498272762,-187.67973722825016,18.8655754635034,4969.548779296875,4662.849007161459,38.02000045776367,16.35120860679407
85,2020-11-02,ADANIPORTS.NS,360.0,362.70001220703125,351.20001220703125,348.1345520019531,9364431.0,0.0,2.437310215839261,359.9716448233345,333.1273297860405,52.84771516225821,53.98944623376464,8.524944680249662,340.62693583170574,341.2357706705729,37.130001068115234,19.66716861889258
85,2020-11-02,ASIANPAINT.NS,2198.0,2225.89990234375,2166.10009765625,2105.857421875,1772571.0,0.0,49.24204273092164,2149.2243646687575,1942.5396978312422,60.00120502310692,130.88372155520958,38.64197957574202,1998.1121744791667,1936.8502970377604,37.130001068115234,19.66716861889258
85,2020-11-02,AXISBANK.NS,496.8500061035156,531.7000122070312,495.1000061035156,520.3826904296875,37597227.0,0.0,15.813162619212903,526.1973462173577,437.5385790756111,60.29921748911531,123.46833373507647,26.546082070494048,462.33722534179685,456.9946685791016,37.130001068115234,19.66716861889258
85,2020-11-02,BAJAJ-AUTO.NS,2918.0,2934.85009765625,2822.449951171875,2549.785888671875,926407.0,0.0,-21.440169435789358,2808.917915944666,2562.0370401100213,44.55725837706115,-176.86610305638382,0.7945993650622433,2672.9341796875,2677.2186075846353,37.130001068115234,19.66716861889258
85,2020-11-02,BAJAJFINSV.NS,560.1400146484375,572.5,556.0,569.1423950195312,4913990.0,0.0,-9.147650556643953,611.8386294692182,554.8171017319537,45.362553375830885,-89.27307475483484,6.737169968420499,581.6122131347656,604.2922546386719,37.130001068115234,19.66716861889258
85,2020-11-02,BAJFINANCE.NS,3325.550048828125,3447.39990234375,3274.64990234375,3370.58154296875,4288551.0,0.0,3.087779784405029,3416.6839299777193,3136.434697951968,52.56572523528022,78.00570968009816,2.811198971224768,3261.2823893229165,3356.4592732747396,37.130001068115234,19.66716861889258
85,2020-11-02,BHARTIARTL.NS,426.9833984375,451.5226745605469,426.9833984375,442.4742126464844,28703578.0,0.0,-2.4639884443681694,443.6681153959189,377.7483763032999,48.6023543763637,98.38946381108194,0.3669265216682204,415.3137268066406,458.3406494140625,37.130001068115234,19.66716861889258
85,2020-11-02,BPCL.NS,176.89999389648438,177.3249969482422,172.375,134.0635223388672,8690720.0,0.0,-2.9988750471717083,138.29429723250695,128.08539331925084,43.17060834618954,-32.255580023621526,4.7254211637062715,137.38287556966145,148.63094940185547,37.130001068115234,19.66716861889258
85,2020-11-02,BRITANNIA.NS,3483.0,3485.949951171875,3391.14990234375,3198.15771484375,764391.0,0.0,-67.49340813022309,3662.033960319037,3118.3306881184635,41.53142556404135,-131.27795770996073,23.96293003419954,3414.9962809244794,3472.4391927083334,37.130001068115234,19.66716861889258
85,2020-11-02,CIPLA.NS,757.5,762.3499755859375,744.4000244140625,725.3319091796875,3265890.0,0.0,-2.090330332794565,783.0225136046163,709.8964866395243,50.45854637581993,-117.24631788547761,0.3297475292950086,744.8141276041666,733.9796132405598,37.130001068115234,19.66716861889258
85,2020-11-02,DIVISLAB.NS,3121.14990234375,3134.89990234375,3040.300048828125,2946.9248046875,977309.0,0.0,-8.772981107388205,3134.81408138658,2918.830278964983,50.33853571254065,-74.14280611057897,9.315734778480476,3017.4523193359373,3052.0247802734375,37.130001068115234,19.66716861889258
85,2020-11-02,DRREDDY.NS,4896.0,4920.0,4820.7998046875,4738.17041015625,1170993.0,0.0,2.2416862457221214,5125.1002916557345,4741.21938607864,51.65684332747361,-207.48138909924091,15.274971018544745,4954.117822265625,4667.483658854167,37.130001068115234,19.66716861889258
86,2020-11-03,ADANIPORTS.NS,362.0,362.6499938964844,347.20001220703125,344.9643859863281,7971473.0,1.0,2.133500382207785,359.0667707133661,333.1299211811651,51.83043493389479,34.889746779914375,5.7250467398117335,340.8155202229818,341.59912261962893,35.54999923706055,4.541290836961094
86,2020-11-03,ASIANPAINT.NS,2193.89990234375,2193.89990234375,2146.75,2088.21826171875,1781465.0,1.0,46.40583441248236,2153.553742000038,1944.7847223554315,58.73823251518386,101.097890156988,34.32909298359768,2004.0921549479167,1942.9078653971353,35.54999923706055,4.541290836961094
86,2020-11-03,AXISBANK.NS,525.0,537.0,524.0,531.832763671875,25991938.0,1.0,17.650398910155673,532.6618754554596,439.4873921226654,61.83725594901272,146.7260586446013,28.093713776396157,466.01453653971356,458.7047180175781,35.54999923706055,4.541290836961094
86,2020-11-03,BAJAJ-AUTO.NS,2855.199951171875,2929.949951171875,2855.199951171875,2613.582275390625,951287.0,1.0,-22.032035215744145,2810.222606550081,2555.585596574919,47.953983870022576,-118.8191973339351,0.7945993650622318,2670.78671875,2676.0387736002604,35.54999923706055,4.541290836961094
86,2020-11-03,BAJAJFINSV.NS,575.2000122070312,581.0,569.6699829101562,573.349853515625,5755360.0,1.0,-8.481061239373162,609.9781273435094,554.1640296389126,46.234690313644286,-43.93201852728094,2.8428177746627687,581.7165283203125,603.1955179850261,35.54999923706055,4.541290836961094
86,2020-11-03,BAJFINANCE.NS,3430.0,3520.0,3415.85009765625,3440.559326171875,4446045.0,1.0,14.36886512951105,3421.2452738947113,3133.499574738101,54.21599547515269,166.52335017245898,1.8585982295635375,3266.5603190104166,3357.245296223958,35.54999923706055,4.541290836961094
86,2020-11-03,BHARTIARTL.NS,449.55950927734375,452.2097473144531,439.2039489746094,439.76556396484375,16337850.0,1.0,-0.8428836450266317,447.4886680184268,376.6219429434873,48.09301042776993,125.9612928071332,0.6666430182800345,414.8896962483724,456.65984802246095,35.54999923706055,4.541290836961094
86,2020-11-03,BPCL.NS,174.25,178.25,174.25,135.7857666015625,13322292.0,1.0,-2.6751305894252653,138.21638768647594,128.11685968901233,44.513995948227304,-12.085425129906147,3.5491130755203897,136.7301025390625,148.21619288126627,35.54999923706055,4.541290836961094
86,2020-11-03,BRITANNIA.NS,3445.0,3457.25,3390.0,3182.58935546875,623300.0,1.0,-72.57032296004309,3652.8037870657868,3093.693307660776,41.01417478446838,-126.41351158830633,24.042533769288806,3407.963134765625,3465.345711263021,35.54999923706055,4.541290836961094
86,2020-11-03,CIPLA.NS,756.0999755859375,770.5499877929688,750.75,733.1041870117188,5390467.0,1.0,-2.17846607373167,782.3192281140277,708.5673929797222,51.65132983109614,-68.88027260477301,2.8901022983833795,744.5309143066406,733.3954854329427,35.54999923706055,4.541290836961094
86,2020-11-03,DIVISLAB.NS,3060.0,3117.5,3058.5,2986.798828125,724215.0,1.0,-9.498439560139559,3131.7282453019466,2914.8886980574284,51.75053574214671,-50.978299609033805,9.315734778480477,3015.232283528646,3051.5752970377603,35.54999923706055,4.541290836961094
86,2020-11-03,DRREDDY.NS,4851.0,4920.0,4831.10009765625,4756.40673828125,1460820.0,1.0,-6.224701574605206,5124.315059350725,4716.732206274275,52.15779723782434,-180.50567488325106,15.274971018544747,4945.514908854167,4670.514103190104,35.54999923706055,4.541290836961094
87,2020-11-04,ADANIPORTS.NS,367.6499938964844,369.5,349.6000061035156,352.23138427734375,17940352.0,2.0,2.4508629074811097,359.1307044061291,333.1098778692615,53.93323699282169,70.95629349226648,9.845584097486269,341.75194193522134,342.0234385172526,29.56999969482422,5.436235517642925
87,2020-11-04,ASIANPAINT.NS,2160.0,2213.85009765625,2156.0,2102.561767578125,2189957.0,2.0,44.79910375391137,2159.3112889535287,1945.58440196444,59.45612571510608,110.61693356602855,36.438003089851264,2011.6808349609375,1949.0883707682292,29.56999969482422,5.436235517642925
87,2020-11-04,AXISBANK.NS,525.0999755859375,533.8499755859375,511.0,522.871826171875,28905623.0,2.0,18.173852284425323,535.9674930262519,443.3555202794122,59.95675024828727,118.86530193446752,21.593114779805322,469.76984252929685,459.98497365315757,29.56999969482422,5.436235517642925
87,2020-11-04,BAJAJ-AUTO.NS,2905.0,2947.75,2882.39990234375,2623.669677734375,710858.0,2.0,-21.439977332551734,2800.721214481384,2551.520753292054,48.4703755641258,-86.15343531400234,1.0146256318141877,2669.0009033203123,2674.823075358073,29.56999969482422,5.436235517642925
87,2020-11-04,BAJAJFINSV.NS,574.3599853515625,583.9000244140625,571.594970703125,580.1629638671875,5909610.0,2.0,-7.318658398772868,609.3010726280887,553.9087235144895,47.634874830129164,-27.277582465780355,1.535314916640836,582.1476033528646,602.1498616536459,29.56999969482422,5.436235517642925
87,2020-11-04,BAJFINANCE.NS,3469.0,3569.949951171875,3462.0,3510.1923828125,4371143.0,2.0,28.59834830707132,3466.3772368198097,3111.0661225551903,55.79896930594987,196.07022720011815,4.931957066403234,3275.051318359375,3358.9545003255207,29.56999969482422,5.436235517642925
87,2020-11-04,BHARTIARTL.NS,444.65167236328125,447.1546630859375,438.90948486328125,438.26611328125,10191499.0,2.0,0.31720391981207285,450.79812214709375,376.2726298060312,47.806104209768485,123.20446153287358,0.5325621627475302,414.3124989827474,455.0790069580078,29.56999969482422,5.436235517642925
87,2020-11-04,BPCL.NS,175.25,176.47500610351562,172.10000610351562,135.01171875,8101954.0,2.0,-2.4527462350257565,138.39750077855192,128.1911787258426,44.03007538427389,-25.469000230105916,6.085519510418088,136.17150421142577,147.69758682250978,29.56999969482422,5.436235517642925
87,2020-11-04,BRITANNIA.NS,3423.0,3506.0,3411.89990234375,3245.284423828125,714800.0,2.0,-70.71963456203048,3632.052734909187,3084.9668695830005,43.923670253266614,-95.45394227320891,18.597260884875396,3404.307080078125,3460.2618611653647,29.56999969482422,5.436235517642925
87,2020-11-04,CIPLA.NS,757.7999877929688,783.7999877929688,757.2000122070312,754.200439453125,9035451.0,2.0,-0.5398005355649502,782.8883149977386,708.727267277652,54.71292250685411,11.056008613323097,7.834343556610161,744.6435546875,733.4461751302083,29.56999969482422,5.436235517642925
87,2020-11-04,DIVISLAB.NS,3120.75,3210.10009765625,3105.14990234375,3089.5517578125,1479510.0,2.0,-1.76175946047033,3133.991218687437,2914.008000062563,55.14996044351263,73.53566383065345,16.294396336701837,3013.9305419921875,3052.6184529622396,29.56999969482422,5.436235517642925
87,2020-11-04,DRREDDY.NS,4901.75,4964.7998046875,4877.39990234375,4813.21240234375,1521480.0,2.0,-8.2554686701651,5119.5434397425015,4704.988737991873,53.70371507455107,-124.31270863519734,17.690412443909054,4937.961962890625,4676.035384114583,29.56999969482422,5.436235517642925
88,2020-11-05,ADANIPORTS.NS,366.04998779296875,374.6499938964844,364.29998779296875,359.59600830078125,16920686.0,3.0,3.259070074080796,360.7624249127845,332.3463000628014,55.949269641451004,135.13114905254832,12.809498904960165,343.18421325683596,342.4697021484375,27.579999923706055,6.4909463401799465
88,2020-11-05,ASIANPAINT.NS,2190.0,2245.699951171875,2183.64990234375,2169.289794921875,2671841.0,3.0,48.3527716157414,2177.569586783499,1942.1383233727518,62.58863118838428,146.74562104330178,39.63927836932161,2021.2018595377604,1956.2568237304688,27.579999923706055,6.4909463401799465
88,2020-11-05,AXISBANK.NS,534.9000244140625,542.5,527.5499877929688,536.9603881835938,23728389.0,3.0,19.500729791874335,540.9523341231487,447.0727604813435,61.84397674831198,136.5256628807621,24.239573993079535,473.7375528971354,461.44859568277997,27.579999923706055,6.4909463401799465
88,2020-11-05,BAJAJ-AUTO.NS,2951.0,2970.0,2927.0,2644.4716796875,507235.0,3.0,-19.07236513341877,2789.8112427582864,2551.2002562651514,49.53844968326346,-43.36127964600202,3.2600238363575644,2667.8980224609377,2673.7217000325522,27.579999923706055,6.4909463401799465
88,2020-11-05,BAJAJFINSV.NS,585.5,608.0599975585938,584.5250244140625,604.4501953125,8486730.0,3.0,-4.387097443704761,611.9991121729578,553.0394620457922,52.22321767876966,79.74074430521236,8.491191376034369,583.5068786621093,601.6473307291667,27.579999923706055,6.4909463401799465
88,2020-11-05,BAJFINANCE.NS,3610.0,3750.0,3587.64990234375,3683.117431640625,6332141.0,3.0,53.21548747455881,3559.0769590588793,3058.820672777058,59.40476200916091,289.3939925689823,14.872545493900535,3291.2497721354166,3364.188895670573,27.579999923706055,6.4909463401799465
88,2020-11-05,BHARTIARTL.NS,448.57794189453125,453.38763427734375,444.259033203125,442.37744140625,9407770.0,3.0,1.5504587692462337,454.5095158146677,375.73903765212924,48.674591803875714,143.0924250575441,3.351353748647269,415.070268758138,453.6215057373047,27.579999923706055,6.4909463401799465
88,2020-11-05,BPCL.NS,177.35000610351562,184.375,175.35000610351562,141.7652130126953,27315846.0,3.0,-1.7118216716199584,140.0841938883837,127.52040968827646,49.03118123676137,64.51983940189906,3.5550945643443383,135.8960744222005,147.33959401448567,27.579999923706055,6.4909463401799465
88,2020-11-05,BRITANNIA.NS,3512.0,3530.0,3465.449951171875,3271.97998046875,999876.0,3.0,-66.3341831841417,3605.503438766663,3083.8900426786495,45.116129683875364,-72.65736999869661,16.003791751389702,3400.390771484375,3456.687540690104,27.579999923706055,6.4909463401799465
88,2020-11-05,CIPLA.NS,786.0,796.0999755859375,778.2999877929688,766.124267578125,6656549.0,3.0,1.7013943722358817,779.0047015370844,710.8778057871343,56.32981648784794,91.68922850995494,12.13055926728002,745.4835367838542,733.9514526367187,27.579999923706055,6.4909463401799465
88,2020-11-05,DIVISLAB.NS,3210.89990234375,3242.0,3168.10009765625,3101.924560546875,1169897.0,3.0,5.306823279738637,3129.13136692594,2916.6977102224973,55.540152150486705,125.96550137764267,18.528719092432844,3015.9105224609375,3054.100614420573,27.579999923706055,6.4909463401799465
88,2020-11-05,DRREDDY.NS,4972.75,4999.2998046875,4922.10009765625,4835.54443359375,1034046.0,3.0,-7.970973518023129,5097.478120422452,4704.049028015049,54.304212636096054,-87.70126177528391,19.51829456996127,4933.110319010417,4683.192561848959,27.579999923706055,6.4909463401799465
89,2020-11-06,ADANIPORTS.NS,368.6499938964844,375.8999938964844,365.79998779296875,361.98583984375,7290106.0,4.0,4.045782249926106,363.0224240628848,331.442163339459,56.58704708766667,149.2772984497198,13.523344286218423,345.04892985026044,342.85093739827477,24.860000610351562,8.487709703938274
89,2020-11-06,ASIANPAINT.NS,2233.949951171875,2248.0,2202.5,2140.941162109375,2395965.0,4.0,48.32452619349169,2185.0838879131934,1950.2834338641505,60.533179987095544,135.50430399360874,39.86553525822585,2030.6875651041667,1962.8673177083333,24.860000610351562,8.487709703938274
89,2020-11-06,AXISBANK.NS,538.75,546.0,531.2000122070312,539.3997802734375,22256961.0,4.0,20.512671028046952,546.8280427114314,448.5350798471623,62.16338431061366,134.3411803912345,25.29501641553491,478.3607421875,463.0026575724284,24.860000610351562,8.487709703938274
89,2020-11-06,BAJAJ-AUTO.NS,2960.0,3000.0,2955.0,2669.667236328125,889565.0,4.0,-14.990147466089638,2781.062165010261,2552.5609551069265,50.8158059853476,-7.055129640188405,6.227003909117728,2669.259415690104,2673.1157185872394,24.860000610351562,8.487709703938274
89,2020-11-06,BAJAJFINSV.NS,602.5,635.0,602.5,627.5394897460938,15593390.0,4.0,-0.19841397772427172,619.9807074216297,548.7638360354016,56.013640372580795,208.21240687241715,17.848915779098125,586.3710001627604,601.5416005452474,24.860000610351562,8.487709703938274
89,2020-11-06,BAJFINANCE.NS,3734.10009765625,3827.300048828125,3704.10009765625,3726.336669921875,5744050.0,4.0,75.34366409289441,3642.777334092713,3020.7391942275995,60.24329697903394,297.8480610191738,18.650379338869016,3315.9507568359377,3370.1206176757814,24.860000610351562,8.487709703938274
89,2020-11-06,BHARTIARTL.NS,448.57794189453125,451.8662109375,440.47998046875,435.2189636230469,12195207.0,4.0,1.9279683720602634,456.6570269863216,375.9809307773503,47.25820166228537,110.53878428031597,1.5464343884867644,416.05698547363284,452.24381357828776,24.860000610351562,8.487709703938274
89,2020-11-06,BPCL.NS,184.0,185.02499389648438,180.64999389648438,140.2751922607422,11623324.0,4.0,-1.2306793338182729,141.0527314066695,127.22722007038126,48.051233522265846,94.96761936503806,4.295359817578675,135.70514475504558,146.9609598795573,24.860000610351562,8.487709703938274
89,2020-11-06,BRITANNIA.NS,3510.0,3555.0,3489.64990234375,3285.351318359375,582470.0,4.0,-61.07568368957345,3585.0043820214405,3082.737951962935,45.71427787041959,-58.977374201423864,13.333151356787809,3397.298860677083,3453.3589599609377,24.860000610351562,8.487709703938274
89,2020-11-06,CIPLA.NS,797.4000244140625,802.0,786.5499877929688,762.69677734375,7765316.0,4.0,3.1645091744976526,776.384139323121,712.2238990069573,55.7380602086316,103.66411868540614,14.11709360584129,747.3018920898437,734.429374186198,24.860000610351562,8.487709703938274
89,2020-11-06,DIVISLAB.NS,3210.0,3264.800048828125,3186.5,3129.232177734375,1234138.0,4.0,12.962795478281805,3138.6242548604005,2911.772156272412,56.40607686000073,145.95821839337867,20.105523451760426,3022.896061197917,3055.9009643554687,24.860000610351562,8.487709703938274
89,2020-11-06,DRREDDY.NS,4962.89990234375,4962.89990234375,4890.85009765625,4781.3720703125,1090442.0,4.0,-11.97868323586954,5083.020540492179,4694.121647007821,52.59238213442281,-109.72323109279887,17.081932519333368,4929.064860026042,4689.705297851562,24.860000610351562,8.487709703938274
90,2020-11-09,ADANIPORTS.NS,375.0,376.0,366.0,358.0352783203125,7038841.0,0.0,4.3009018986483625,364.19682794868976,331.18467229545087,55.219865546859694,138.11604867642563,13.58190136960567,346.3787811279297,343.1590138753255,25.75,29.543841376600845
90,2020-11-09,ASIANPAINT.NS,2249.0,2249.0,2214.14990234375,2156.593017578125,1691773.0,0.0,49.00027080099153,2195.558546131114,1954.3963855095108,61.25983808133519,134.5495576238401,39.96674573599955,2040.4611368815104,1969.7386759440103,25.75,29.543841376600845
90,2020-11-09,AXISBANK.NS,550.0,568.0,548.25,562.5986328125,26041462.0,0.0,22.92236056345729,557.2175093713362,447.8085038122575,65.04232538030875,168.9855213908348,31.50026157585519,483.33904927571615,465.14664764404296,25.75,29.543841376600845
90,2020-11-09,BAJAJ-AUTO.NS,2990.0,3022.0,2980.0,2691.679931640625,550477.0,0.0,-9.865002403041217,2778.932232352432,2552.825848702256,51.91588929555105,22.97304999284424,8.359176324060712,2670.5909342447917,2673.3309122721353,25.75,29.543841376600845
90,2020-11-09,BAJAJFINSV.NS,635.0,643.9000244140625,625.75,627.22998046875,9681560.0,0.0,3.06088901170574,626.6325081025662,545.8115043486056,55.95208396323948,247.45698860154926,20.622995138530325,587.9683512369792,601.6025756835937,25.75,29.543841376600845
90,2020-11-09,BAJFINANCE.NS,3810.0,3878.699951171875,3786.050048828125,3809.3740234375,4149898.0,0.0,98.44599973992626,3734.0549729659865,2982.467561213701,61.81113948647812,291.6500668285258,21.06014769826478,3339.8041015625,3378.8908854166666,25.75,29.543841376600845
90,2020-11-09,BHARTIARTL.NS,447.8908386230469,466.0008239746094,444.2099609375,456.404296875,24953555.0,0.0,3.891764948528362,462.5094925193694,375.6182815284821,51.57250299803838,158.9660521934391,7.7780433595956655,417.09368184407555,451.32803802490236,25.75,29.543841376600845
90,2020-11-09,BPCL.NS,184.125,190.0,182.75,145.34515380859375,23414854.0,0.0,-0.43524975099612107,143.2594589628152,126.33442378864966,51.46564175537195,157.9554222851041,9.778456717280722,135.70256551106772,146.7177828470866,25.75,29.543841376600845
90,2020-11-09,BRITANNIA.NS,3548.0,3570.0,3513.550048828125,3317.84423828125,566460.0,0.0,-53.66772969077829,3565.5918128751655,3085.020345327959,47.16187785236021,-44.212371119050715,11.736490195466818,3392.9945068359375,3450.6771606445313,25.75,29.543841376600845
90,2020-11-09,CIPLA.NS,795.0999755859375,804.0,752.2999877929688,736.8697509765625,21178707.0,0.0,2.214485800260263,767.5031779522807,716.2339192156882,51.51920044412898,-7.988972474940816,0.47596165957066805,747.0798278808594,734.2909871419271,25.75,29.543841376600845
90,2020-11-09,DIVISLAB.NS,3415.050048828125,3463.39990234375,3345.64990234375,3309.509033203125,7053871.0,0.0,33.19439982532276,3203.6993134339864,2867.6246855894515,61.523872506474405,330.8187842607718,31.969803665553147,3034.5923095703124,3061.2810791015627,25.75,29.543841376600845
90,2020-11-09,DRREDDY.NS,4925.0,4954.0,4870.0,4758.64990234375,1205651.0,0.0,-16.79471213213401,5049.63130419859,4694.271088379535,51.882730344155775,-111.8196743067311,15.457465911320076,4921.505387369792,4695.560579427083,25.75,29.543841376600845
91,2020-11-10,ADANIPORTS.NS,370.70001220703125,374.5,364.1499938964844,357.7426452636719,6850175.0,1.0,4.428424890722681,365.3142785022374,331.7108405163173,55.11782118668202,120.54964397016877,12.128893391124972,347.2631805419922,343.3102071126302,24.799999237060547,20.172482860432645
91,2020-11-10,ASIANPAINT.NS,2225.199951171875,2238.550048828125,2189.0,2131.927734375,1879561.0,1.0,47.00369175304559,2199.0833444216187,1964.2700125119757,59.47469217801076,103.49619794321852,34.0949102513515,2048.7674072265627,1975.6481709798177,24.799999237060547,20.172482860432645
91,2020-11-10,AXISBANK.NS,572.0,588.0,568.25,581.0682373046875,34935409.0,1.0,26.022429240851295,569.7833387018851,447.41463798268524,67.10381152671967,195.74144846389203,36.463479759944654,488.1298431396484,467.560297648112,24.799999237060547,20.172482860432645
91,2020-11-10,BAJAJ-AUTO.NS,3015.0,3022.5,2967.0,2687.68994140625,664054.0,1.0,-6.0554434988025605,2774.8304829455315,2553.614512171656,51.69906667605769,14.639664176246049,6.873721700898991,2671.5219563802084,2671.566015625,24.799999237060547,20.172482860432645
91,2020-11-10,BAJAJFINSV.NS,645.0,673.375,631.10498046875,667.5889892578125,21704380.0,1.0,8.79911411751823,644.6860736911436,535.943522256122,61.63880226842089,328.1932499329921,28.85380845518955,590.3032409667969,602.2989339192708,24.799999237060547,20.172482860432645
91,2020-11-10,BAJFINANCE.NS,3898.949951171875,4243.9501953125,3882.800048828125,4147.9794921875,11421448.0,1.0,142.43549099056509,3914.1385814055493,2894.631901992888,67.25794353815024,346.49823689131773,35.17599903346695,3368.498429361979,3392.4224568684895,24.799999237060547,20.172482860432645
91,2020-11-10,BHARTIARTL.NS,465.2646484375,465.4118957519531,456.4305114746094,451.1805114746094,9800899.0,1.0,4.969289186487572,466.43348284800794,376.63754376332014,50.51841102114286,154.7485888617158,7.778043359595658,417.8272694905599,450.4412841796875,24.799999237060547,20.172482860432645
91,2020-11-10,BPCL.NS,188.0,192.47500610351562,186.0749969482422,148.15103149414062,16074814.0,1.0,0.4167408742898715,145.815123928865,125.47003079525605,53.22573042057455,206.61281600943624,12.362436631866549,135.67224833170573,146.55587972005208,24.799999237060547,20.172482860432645
91,2020-11-10,BRITANNIA.NS,3572.0,3572.0,3445.85009765625,3280.489013671875,976298.0,1.0,-50.23208302590865,3540.134231005335,3088.2891576665397,45.712169465534124,-57.42519285263176,17.183910310155536,3385.856941731771,3446.346301269531,24.799999237060547,20.172482860432645
91,2020-11-10,CIPLA.NS,769.7999877929688,769.7999877929688,706.5,692.5531616210938,22558440.0,1.0,-2.090297313897736,770.9326159263654,706.0604504798845,45.4171189846033,-220.8559170789441,13.781105649705259,745.2292867024739,733.4164042154948,24.799999237060547,20.172482860432645
91,2020-11-10,DIVISLAB.NS,3423.60009765625,3423.60009765625,3239.14990234375,3154.509765625,2531351.0,1.0,36.302474195543255,3217.9000451411293,2865.4344275151207,55.70711956546647,182.10601970548078,21.925643340209824,3039.949072265625,3063.4374796549478,24.799999237060547,20.172482860432645
91,2020-11-10,DRREDDY.NS,4824.0,4868.0,4679.39990234375,4581.50390625,1966030.0,1.0,-34.50786594572219,5051.790755288766,4646.203922445609,46.79074386776219,-195.60101214932982,2.0656684384945483,4907.467333984375,4698.467496744792,24.799999237060547,20.172482860432645
92,2020-11-11,ADANIPORTS.NS,366.75,372.45001220703125,365.25,362.47357177734375,4370366.0,2.0,4.8552655335727195,367.060547200065,332.1739437667319,56.463355240226186,126.6277698468168,12.128893391124972,348.2581309000651,343.54024912516275,23.450000762939453,9.659484284258632
92,2020-11-11,ASIANPAINT.NS,2205.0,2223.0,2157.300048828125,2114.434326171875,2387398.0,2.0,43.50828025764713,2199.5448631236513,1974.8092384388483,58.22973540968631,72.59889460033763,27.140224138884623,2056.027685546875,1980.6629150390625,23.450000762939453,9.659484284258632
92,2020-11-11,AXISBANK.NS,579.8499755859375,611.1500244140625,576.4000244140625,606.009521484375,50289937.0,2.0,30.144324187720713,587.6754099325178,443.1979787393573,69.60754523227013,214.98723069217914,41.535827031400345,494.16355285644534,470.2626892089844,23.450000762939453,9.659484284258632
